playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
confomi01,2017,1,NYN,NL,109,373,72,104,20,1,27,68,2,0,57,113,5,8,0,2,3
conlead01,2017,1,MIA,NL,22,24,3,3,0,0,0,0,0,0,2,14,0,0,6,0,0
contrwi01,2017,1,CHN,NL,117,377,50,104,21,0,21,74,5,4,45,98,2,3,1,2,13
coopega03,2017,1,NYA,AL,13,43,3,14,5,1,0,6,0,0,1,12,0,0,0,1,0
corbipa01,2017,1,ARI,NL,35,56,6,7,0,1,0,0,0,0,6,28,0,0,8,0,0
cordefr02,2017,1,SDN,NL,30,92,15,21,3,3,3,9,1,1,6,44,0,0,1,0,0
cordoal01,2017,1,SDN,NL,100,202,17,42,2,2,4,15,2,2,18,54,1,4,0,3,2
correca01,2017,1,HOU,AL,109,422,82,133,25,1,24,84,2,1,53,92,5,2,0,4,12
cosarja01,2017,1,SDN,NL,7,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
cottojh01,2017,1,OAK,AL,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
couloda01,2017,1,OAK,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coveydy01,2017,1,CHA,AL,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cowarka01,2017,1,LAA,AL,50,102,18,23,5,1,3,11,4,2,10,28,1,3,2,0,4
cozarza01,2017,1,CIN,NL,122,438,80,130,24,7,24,63,3,0,62,78,0,3,0,4,5
crawfbr01,2017,1,SFN,NL,144,518,58,131,34,1,14,77,3,5,42,113,3,1,0,9,18
crawfjp01,2017,1,PHI,NL,23,70,8,15,4,1,0,6,1,0,16,22,0,0,0,1,1
crichst01,2017,1,BAL,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crickky01,2017,1,SFN,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crockky01,2017,1,CLE,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
croncj01,2017,1,LAA,AL,100,339,39,84,14,1,16,56,3,2,22,96,0,7,0,3,5
cruzne02,2017,1,SEA,AL,155,556,91,160,28,0,39,119,1,1,70,140,7,12,0,7,15
cuetojo01,2017,1,SFN,NL,25,46,3,4,0,0,0,3,0,0,1,15,0,0,4,1,0
cuevawi01,2017,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
culbech01,2017,1,LAN,NL,15,13,0,2,1,0,0,1,0,0,2,4,0,0,0,0,2
curtijo02,2017,1,MIN,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curtiza01,2017,1,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curtiza01,2017,2,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuthbch01,2017,1,KCA,AL,58,143,10,33,7,0,2,18,0,0,9,39,0,0,0,1,2
danisty01,2017,1,CHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darnach01,2017,1,ATL,NL,11,8,5,3,0,0,0,0,0,0,2,3,0,0,0,0,0
darnach01,2017,2,BOS,AL,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
darnach01,2017,3,SDN,NL,22,49,5,7,2,0,1,3,5,1,2,17,1,0,0,0,0
darnatr01,2017,1,NYN,NL,112,348,39,85,19,1,16,57,0,0,23,59,3,2,0,3,12
darviyu01,2017,1,TEX,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darviyu01,2017,2,LAN,NL,9,17,0,1,0,0,0,0,0,0,1,14,0,0,2,0,0
davidma02,2017,1,CHA,AL,118,414,43,91,16,1,26,68,0,1,19,165,0,5,0,5,12
davieza01,2017,1,MIL,NL,33,48,7,6,2,0,0,3,0,0,7,15,0,0,14,0,1
davisch02,2017,1,BAL,AL,128,456,65,98,15,1,26,61,1,1,61,195,4,3,0,4,7
davisjd01,2017,1,HOU,AL,25,62,8,14,4,0,4,7,1,1,4,20,0,1,0,1,3
daviskh01,2017,1,OAK,AL,153,566,91,140,28,1,43,110,4,0,73,195,1,6,0,7,20
davisra01,2017,1,OAK,AL,100,300,49,70,17,2,5,18,26,6,26,70,1,0,1,1,10
davisra01,2017,2,BOS,AL,17,36,7,9,2,0,0,2,3,1,1,13,0,1,0,0,2
davisro03,2017,1,CIN,NL,7,6,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0
davista01,2017,1,CHN,NL,8,13,1,3,1,0,0,1,0,0,0,4,0,0,0,0,0
daviswa01,2017,1,CHN,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daytogr01,2017,1,LAN,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deazaal01,2017,1,WAS,NL,28,62,8,12,2,3,0,9,1,0,3,16,1,0,3,2,1
deckeja01,2017,1,OAK,AL,17,50,4,10,1,1,0,1,1,1,8,17,0,1,3,0,1
degroja01,2017,1,NYN,NL,37,71,6,15,1,0,1,4,1,0,2,22,0,0,4,0,0
dejonch01,2017,1,SEA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejonpa01,2017,1,SLN,NL,108,417,55,119,26,1,25,65,1,0,21,124,1,4,0,1,8
delarjo01,2017,1,ARI,NL,66,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
delarru01,2017,1,ARI,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deleojo03,2017,1,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delgara01,2017,1,ARI,NL,26,8,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
delmoni01,2017,1,CHA,AL,43,141,25,37,4,0,9,23,2,0,23,31,0,2,0,0,5
dendema01,2017,1,DET,AL,4,7,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0
dermoma01,2017,1,TOR,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
descada01,2017,1,ARI,NL,131,344,47,80,16,5,10,51,4,0,48,89,0,4,0,2,6
deshide02,2017,1,TEX,AL,120,376,75,101,15,2,6,22,29,8,44,109,0,3,13,4,2
desmoia01,2017,1,COL,NL,95,339,47,93,11,1,7,40,15,4,24,87,1,4,2,4,13
despaod01,2017,1,MIA,NL,18,19,0,2,0,0,0,1,0,0,0,5,0,0,1,0,0
devench02,2017,1,HOU,AL,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
deverra01,2017,1,BOS,AL,58,222,34,63,14,0,10,30,3,1,18,57,3,0,0,0,5
diazal02,2017,1,SLN,NL,79,286,31,74,17,0,7,20,4,1,13,42,1,0,1,1,9
diazda01,2017,1,HOU,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazed04,2017,1,SEA,AL,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
diazel01,2017,1,PIT,NL,64,188,18,42,14,0,1,19,1,0,11,38,0,0,0,1,8
diazja01,2017,1,COL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazju03,2017,1,TBA,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazmi02,2017,1,SDN,NL,31,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
diazya01,2017,1,CLE,AL,49,156,25,41,8,1,0,13,2,0,21,35,0,1,0,1,5
dickeco01,2017,1,TBA,AL,150,588,84,166,33,4,27,62,4,3,35,152,6,3,0,2,11
dickera01,2017,1,ATL,NL,31,61,0,9,0,0,0,5,0,0,0,12,0,0,7,0,0
dicksok01,2017,1,LAN,NL,7,7,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0
diekmja01,2017,1,TEX,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dietrde01,2017,1,MIA,NL,135,406,56,101,22,5,13,53,0,1,36,98,5,18,0,4,4
difowi01,2017,1,WAS,NL,124,332,47,90,10,4,5,21,10,1,24,74,6,1,5,3,7
donaljo02,2017,1,TOR,AL,113,415,65,112,21,0,33,78,2,2,76,111,1,3,0,2,5
doolise01,2017,1,OAK,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doolise01,2017,2,WAS,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doziebr01,2017,1,MIN,AL,152,617,106,167,30,4,34,93,16,7,78,141,6,8,0,2,11
drakeol01,2017,1,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drakeol01,2017,2,MIL,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drewst01,2017,1,WAS,NL,46,95,9,24,7,0,1,17,0,0,8,21,0,0,0,3,2
drurybr01,2017,1,ARI,NL,135,445,41,119,37,2,13,63,1,1,28,103,1,5,0,2,9
dudalu01,2017,1,NYN,NL,75,252,30,62,21,0,17,37,0,0,37,73,4,2,0,0,6
dudalu01,2017,2,TBA,AL,52,171,20,30,7,0,13,27,0,0,23,62,2,4,0,2,3
duensbr01,2017,1,CHN,NL,68,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
duffety01,2017,1,MIN,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duffyda01,2017,1,KCA,AL,24,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
dukeza01,2017,1,SLN,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dullry01,2017,1,OAK,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dunnmi01,2017,1,COL,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duvalad01,2017,1,CIN,NL,157,587,78,146,37,3,31,99,5,3,39,170,1,10,0,11,11
dysonja01,2017,1,SEA,AL,111,346,56,87,13,3,5,30,28,7,28,55,2,10,4,2,3
dysonsa01,2017,1,TEX,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dysonsa01,2017,2,SFN,NL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eatonad02,2017,1,WAS,NL,23,91,24,27,7,1,2,13,3,1,14,18,0,1,0,1,0
edginjo01,2017,1,NYN,NL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwarca01,2017,1,CHN,NL,74,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eflinza01,2017,1,PHI,NL,11,21,1,3,0,0,0,2,0,0,0,13,0,0,1,0,0
eibnebr01,2017,1,LAN,NL,17,33,3,6,0,0,2,6,0,0,2,17,0,1,0,0,0
eickhje01,2017,1,PHI,NL,24,31,3,5,1,0,0,0,0,0,0,13,0,0,3,0,0
eliasro01,2017,1,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ellinbr02,2017,1,MIA,NL,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ellisaj01,2017,1,MIA,NL,51,143,17,30,5,0,6,14,0,0,12,29,0,6,2,0,6
ellsbja01,2017,1,NYA,AL,112,356,65,94,20,4,7,39,22,3,41,63,3,5,2,0,7
encared01,2017,1,CLE,AL,157,554,96,143,20,1,38,107,2,0,104,133,5,5,0,5,18
engelad01,2017,1,CHA,AL,97,301,34,50,11,3,6,21,8,1,19,117,0,8,8,0,1
ennsdi01,2017,1,MIN,AL,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ervinph01,2017,1,CIN,NL,28,58,8,15,2,0,3,10,4,1,4,15,0,1,1,0,1
eschja01,2017,1,SDN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escobal02,2017,1,KCA,AL,162,599,71,150,36,5,6,54,4,7,15,102,1,4,7,4,14
escobed01,2017,1,MIN,AL,129,457,62,116,16,5,21,73,5,1,33,98,3,5,1,3,5
escobyu01,2017,1,LAA,AL,89,350,43,96,20,1,7,31,1,4,29,51,0,2,0,0,15
espinda01,2017,1,LAA,AL,77,228,27,37,8,0,6,29,3,5,19,91,1,4,1,2,2
espinda01,2017,2,SEA,AL,8,16,2,3,2,0,0,2,1,0,1,7,0,0,0,0,0
espinda01,2017,3,TBA,AL,8,22,1,6,0,0,0,0,0,0,1,11,0,1,0,0,0
espinpa01,2017,1,MIL,NL,6,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
espinpa01,2017,2,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estevca01,2017,1,COL,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estrama01,2017,1,TOR,AL,33,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ethiean01,2017,1,LAN,NL,22,34,3,8,1,0,2,3,0,0,4,10,1,0,0,0,0
evansph01,2017,1,NYN,NL,19,33,4,10,2,0,0,1,0,0,4,8,0,1,0,0,0
familje01,2017,1,NYN,NL,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fariaja01,2017,1,TBA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farmebu01,2017,1,DET,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farmeky01,2017,1,LAN,NL,20,20,1,6,1,0,0,2,0,0,0,3,0,0,0,0,2
farquda01,2017,1,TBA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farquda01,2017,2,CHA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farrelu01,2017,1,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farrelu01,2017,2,CIN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feathta01,2017,1,TBA,AL,17,39,6,7,1,0,2,6,1,0,5,15,0,1,0,2,1
feddeer01,2017,1,WAS,NL,3,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
federti01,2017,1,SFN,NL,13,13,3,3,0,0,2,3,0,0,1,4,0,0,0,0,1
feldmsc01,2017,1,CIN,NL,21,34,0,1,0,0,0,0,0,0,0,16,0,0,4,0,0
felizmi01,2017,1,HOU,AL,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
felizne01,2017,1,MIL,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
felizne01,2017,2,KCA,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferreje01,2017,1,DET,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldjo03,2017,1,LAN,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fienca01,2017,1,SEA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fienca01,2017,2,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fiersmi01,2017,1,HOU,AL,30,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
finnebr01,2017,1,CIN,NL,5,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
fishede01,2017,1,HOU,AL,53,146,21,31,4,1,5,17,3,3,17,54,1,3,0,0,1
fistedo01,2017,1,BOS,AL,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flaheja01,2017,1,SLN,NL,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
flahery01,2017,1,BAL,AL,23,38,5,8,1,0,0,4,0,0,4,10,0,1,0,0,0
flexech01,2017,1,NYN,NL,14,13,0,2,1,0,0,0,0,0,0,7,0,0,1,0,0
florera02,2017,1,LAA,AL,3,8,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
florewi01,2017,1,NYN,NL,110,336,42,91,17,1,18,52,1,1,17,54,1,3,0,6,14
floripe01,2017,1,PHI,NL,15,46,6,16,4,1,0,6,0,0,3,16,0,0,0,0,1
florody01,2017,1,CHN,NL,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
flowety01,2017,1,ATL,NL,99,317,41,89,16,0,12,49,0,1,31,82,1,20,0,2,6
flynnbr01,2017,1,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foltymi01,2017,1,ATL,NL,29,42,1,2,0,0,0,0,0,0,0,27,0,0,7,0,0
fontano01,2017,1,LAA,AL,12,20,1,1,0,0,1,1,1,1,3,8,0,0,0,0,1
fontwi01,2017,1,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forsylo01,2017,1,LAN,NL,119,361,56,81,19,0,6,36,3,2,69,109,1,4,0,5,12
fowlede01,2017,1,SLN,NL,118,420,68,111,22,9,18,64,7,3,63,101,6,4,0,4,10
fowledu01,2017,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francma02,2017,1,PHI,NL,154,575,66,132,29,1,24,76,0,0,41,95,3,2,0,5,21
frankni01,2017,1,MIL,NL,53,82,7,16,2,1,2,10,2,0,5,19,0,2,0,0,1
frankni01,2017,2,LAA,AL,13,24,2,3,1,0,0,2,0,0,5,3,0,1,0,0,0
frankse01,2017,1,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fraziad01,2017,1,PIT,NL,121,406,55,112,20,6,6,53,9,5,36,57,2,8,1,3,9
frazicl01,2017,1,NYA,AL,39,134,16,31,9,4,4,17,1,0,7,43,0,0,0,1,2
frazito01,2017,1,CHA,AL,81,280,41,58,15,0,16,44,4,3,48,71,1,4,0,3,4
frazito01,2017,2,NYA,AL,66,194,33,43,4,1,11,32,0,0,35,54,1,10,0,2,6
freelky01,2017,1,COL,NL,35,52,3,8,1,0,1,2,0,0,1,30,0,0,3,0,0
freemfr01,2017,1,ATL,NL,117,440,84,135,35,2,28,71,8,5,65,95,14,7,0,2,9
freemmi01,2017,1,SEA,AL,16,30,3,2,0,0,1,1,0,0,4,9,1,0,0,0,0
freemmi01,2017,2,LAN,NL,4,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
freemmi01,2017,3,CHN,NL,15,25,3,4,2,0,0,0,0,0,2,8,0,0,0,0,1
freemsa01,2017,1,ATL,NL,58,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
freesda01,2017,1,PIT,NL,130,426,44,112,16,0,10,52,0,1,58,116,5,15,0,4,10
freitda01,2017,1,ATL,NL,6,17,2,4,2,0,0,2,0,0,0,4,0,0,0,0,1
friedma01,2017,1,ATL,NL,10,7,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0
frierer01,2017,1,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fryerer01,2017,1,SLN,NL,34,71,7,11,3,0,0,3,0,0,11,18,0,1,0,0,3
fryja01,2017,1,CHA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuentre01,2017,1,ARI,NL,64,136,19,32,1,2,3,9,4,1,8,35,0,0,1,0,0
fulmeca01,2017,1,CHA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fulmemi01,2017,1,DET,AL,25,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
galero01,2017,1,SDN,NL,3,10,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0
gallaca01,2017,1,KCA,AL,13,24,2,6,1,0,1,5,0,0,3,4,0,0,0,0,1
gallayo01,2017,1,SEA,AL,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gallegi01,2017,1,NYA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gallojo01,2017,1,TEX,AL,145,449,85,94,18,3,41,80,7,2,75,196,1,8,0,0,3
galvifr01,2017,1,PHI,NL,162,608,71,155,29,6,12,61,14,5,45,111,2,4,2,4,12
gamelbe01,2017,1,SEA,AL,134,509,68,140,27,5,11,59,4,1,36,122,1,1,1,3,8
gantjo01,2017,1,SLN,NL,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garciad01,2017,1,ATL,NL,52,173,19,41,4,0,5,19,4,0,7,23,0,2,0,1,9
garciav01,2017,1,CHA,AL,136,518,75,171,27,5,18,80,5,3,33,111,5,9,0,1,14
garcigr01,2017,1,SLN,NL,133,241,27,61,9,2,2,20,2,1,37,64,0,6,5,1,6
garcija01,2017,1,OAK,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcija02,2017,1,ATL,NL,18,31,2,5,1,0,1,7,0,0,1,7,0,0,3,0,0
garcija02,2017,2,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcija02,2017,3,NYA,AL,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
garcija04,2017,1,MIA,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcile02,2017,1,CHA,AL,87,300,41,81,15,2,9,33,8,5,13,69,0,8,3,2,4
garcilu03,2017,1,PHI,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcion01,2017,1,KCA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garciwi01,2017,1,CHA,AL,44,105,15,25,5,3,2,12,0,0,11,31,0,0,1,2,2
gardeni01,2017,1,TEX,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardnbr01,2017,1,NYA,AL,151,594,96,157,26,4,21,63,23,5,72,122,2,8,5,3,4
garnedu01,2017,1,COL,NL,22,68,5,14,7,0,1,6,0,0,4,24,0,1,1,0,1
garnedu01,2017,2,OAK,AL,19,44,5,7,1,0,1,3,0,0,8,12,0,0,0,0,2
garream01,2017,1,CIN,NL,16,19,1,1,1,0,0,1,0,0,0,6,0,0,4,0,3
gartory01,2017,1,TBA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gartory01,2017,2,SEA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garvemi01,2017,1,MIN,AL,23,46,5,9,1,3,0,3,0,0,6,15,0,0,0,0,1
garzama01,2017,1,MIL,NL,24,35,1,3,0,0,0,1,0,0,0,13,0,1,1,0,0
gattiev01,2017,1,HOU,AL,84,300,41,79,22,0,12,55,0,1,18,50,0,4,0,3,10
gausmke01,2017,1,BAL,AL,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gavigsa01,2017,1,SEA,AL,12,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
gavigsa01,2017,2,KCA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gearrco01,2017,1,SFN,NL,68,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
geedi01,2017,1,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geedi01,2017,2,MIN,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gennesc01,2017,1,CIN,NL,141,461,80,136,22,3,27,97,3,2,30,114,1,4,0,2,15
gentrcr01,2017,1,BAL,AL,77,101,17,26,5,1,2,11,5,4,11,24,0,1,3,1,1
germado01,2017,1,NYA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giavojo01,2017,1,BAL,AL,7,10,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0
gibsoky01,2017,1,MIN,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gileske01,2017,1,HOU,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gillaco01,2017,1,SFN,NL,44,80,8,13,4,0,2,8,0,0,5,10,0,1,0,1,3
gilmase01,2017,1,NYN,NL,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
gimench01,2017,1,MIN,AL,77,186,28,41,9,0,7,16,1,0,33,60,0,4,2,0,3
giolilu01,2017,1,CHA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
givenmy01,2017,1,BAL,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glasnty01,2017,1,PIT,NL,18,17,1,5,0,0,0,3,0,0,4,7,0,1,1,0,0
gloveko01,2017,1,WAS,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godleza01,2017,1,ARI,NL,27,42,1,2,0,0,0,2,0,0,2,26,0,0,9,0,0
goedder01,2017,1,NYN,NL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goforda01,2017,1,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goharlu01,2017,1,ATL,NL,5,9,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1
goinsry01,2017,1,TOR,AL,143,418,37,99,21,1,9,62,3,2,31,96,0,0,5,5,14
goldbbr01,2017,1,CHA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goldspa01,2017,1,ARI,NL,155,558,117,166,34,3,36,120,18,5,94,147,15,8,0,4,14
gomesya01,2017,1,CLE,AL,105,341,43,79,15,0,14,56,0,0,31,99,0,8,1,2,9
gomezca01,2017,1,TEX,AL,105,368,51,94,23,1,17,51,13,5,31,127,0,19,3,5,3
gomezje01,2017,1,PHI,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomezmi01,2017,1,SFN,NL,22,33,3,8,2,0,0,2,0,0,0,6,0,0,0,1,1
gomezro01,2017,1,SFN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaad01,2017,1,LAN,NL,71,231,14,56,17,0,3,30,0,1,16,43,1,0,0,4,7
gonzaca01,2017,1,COL,NL,136,470,72,123,34,0,14,57,3,0,56,119,3,2,0,6,9
gonzaer01,2017,1,CLE,AL,60,110,18,28,6,0,4,11,1,2,3,37,0,0,1,1,1
gonzagi01,2017,1,WAS,NL,32,66,3,6,0,0,0,5,0,0,4,29,0,0,5,0,0
gonzama01,2017,1,HOU,AL,134,455,67,138,34,0,23,90,8,3,49,99,4,6,3,2,8
gonzama02,2017,1,SLN,NL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzama02,2017,2,SEA,AL,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
gonzami03,2017,1,CHA,AL,22,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
gonzami03,2017,2,TEX,AL,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
goodrni01,2017,1,MIN,AL,11,17,1,1,0,0,0,0,0,0,1,10,0,0,0,0,0
goodwbr01,2017,1,WAS,NL,74,251,41,63,21,1,13,30,6,0,23,69,2,1,0,3,3
goodyni01,2017,1,CLE,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2017,1,KCA,AL,148,476,52,99,20,2,9,45,7,4,45,126,3,14,2,4,7
gordode01,2017,1,MIA,NL,158,653,114,201,20,9,2,33,60,16,25,93,0,10,2,4,7
gorete01,2017,1,KCA,AL,12,4,2,0,0,0,0,0,2,2,1,2,0,0,0,0,0
gosewtu01,2017,1,SEA,AL,11,28,1,2,0,0,0,0,0,0,1,14,0,0,2,0,2
gosseda01,2017,1,OAK,AL,18,5,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0
gosseph01,2017,1,PIT,NL,28,40,3,6,1,0,0,2,0,1,2,9,0,0,0,0,1
gosseph01,2017,2,TEX,AL,12,8,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0
gotttr01,2017,1,WAS,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gourryu01,2017,1,HOU,AL,139,529,69,158,43,1,18,75,3,2,22,62,1,7,0,6,12
gracema02,2017,1,WAS,NL,40,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
